center,branch,cap,run_id,feature_count,canonical_features,canonical_mask,stable_mask_hash,candidate_universe_sha256,duplicate_mask_multiplicity,locking_score,fold_locking_scores,score_sd,score_se,absolute_regret,relative_regret,eligible,eligibility_reason,fallback_added,pairwise_jaccard,mean_jaccard,selected,selected_feature_set,tie_break_path,strategy,tolerance_mode,regret_tolerance,eligibility_threshold,minimum_pool_size,locking_metric,seeds,software_version,configuration_hash
mayo,svm_l1,low,5,28,"[""PROT_FRONTAL__MDK|P21741"", ""METAB__100000282"", ""PROT_FRONTAL__RPL13|P26373"", ""PROT_FRONTAL__NTN1|O95631"", ""METAB__100001314"", ""PROT_FRONTAL__AKAP12|Q02952"", ""PROT_FRONTAL__DDHD1|Q8NEL9"", ""METAB__100004290"", ""PROT_FRONTAL__DEFA3|P59666"", ""PROT_FRONTAL__ACOT7|O00154"", ""PROT_FRONTAL__PGM1|P36871"", ""METAB__100001051"", ""PROT_FRONTAL__OAS2|P29728"", ""PROT_FRONTAL__PTGR1|Q14914"", ""PROT_FRONTAL__MACROD1|Q9BQ69"", ""METAB__100001296"", ""METAB__100001315"", ""PROT_FRONTAL__PHLDA3|Q9Y5J5"", ""METAB__100021938"", ""PROT_FRONTAL__CAMK1G|Q96NX5"", ""METAB__301"", ""METAB__100021194"", ""METAB__100015838"", ""METAB__1024"", ""PROT_FRONTAL__WDR11|Q9BZH6"", ""METAB__100001393"", ""PROT_FRONTAL__ARFGAP2|Q8N6H7"", ""METAB__100001466""]",110000110000101001000010000000001010000000000001101000000000000111100000001000110000000000001110000000010100000001000101,a106f8305145deea538ff5aa4bd9123d392f2fd778a2c06f716522ed0136f744,2d206be0982294d53a592a1d57c44754aa20cbe4dad7dbc954ea004810124bc8,1,0.8704499553688997,"[0.8605654761904762, 0.833095238095238, 0.9073596775152704, 0.8905887300252312, 0.8606406550182832]",0.028970666363467016,0.012956075868435776,0.009851139200487524,0.011190647451490857,True,absolute_regret_within_tolerance,False,"{""1"": 0.12244897959183673, ""3"": 0.16666666666666666}",0.1445578231292517,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 46}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,svm_l1,low,1,27,"[""PROT_FRONTAL__MDK|P21741"", ""METAB__100003064"", ""METAB__100022041"", ""METAB__100002102"", ""METAB__100004290"", ""PROT_FRONTAL__FGA|P02671"", ""PROT_FRONTAL__PHYHD1|Q5SRE7"", ""PROT_FRONTAL__DEFA3|P59666"", ""PROT_FRONTAL__PPIL3|Q9H2H8"", ""PROT_FRONTAL__PPEF1|O14829"", ""METAB__999925180"", ""METAB__100001051"", ""PROT_FRONTAL__FAHD1|Q6P587"", ""PROT_FRONTAL__RPL18A|Q02543"", ""PROT_FRONTAL__APOD|P05090"", ""PROT_FRONTAL__PHLDA3|Q9Y5J5"", ""PROT_FRONTAL__NIPSNAP3A|Q9UFN0"", ""METAB__100005373"", ""METAB__409"", ""METAB__100000008"", ""METAB__100002910"", ""PROT_FRONTAL__GRM2|Q14416"", ""PROT_FRONTAL__YJEFN3|A6XGL0"", ""PROT_FRONTAL__AFG1L|Q8WV93"", ""METAB__999923240"", ""METAB__100001393"", ""METAB__100000269""]",100010001000000000010010000010101001000110000000110000000010000000000100001000001001011000010000000000101010001001100000,c9adc0fe1244bf19401fc4b9862050292752557a8e07a5d8f66faef536de6f68,2d206be0982294d53a592a1d57c44754aa20cbe4dad7dbc954ea004810124bc8,1,0.8778040227457806,"[0.861765873015873, 0.8373412698412698, 0.9344209789836366, 0.8771436217273055, 0.8783483701608178]",0.03570948332244251,0.015969766430075298,0.002497071823606589,0.0028366110629773444,True,absolute_regret_within_tolerance,False,"{""3"": 0.1702127659574468, ""5"": 0.12244897959183673}",0.14633087277464177,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 42}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,svm_l1,low,3,28,"[""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__TMEM106B|Q9NUM4"", ""PROT_FRONTAL__RPL13|P26373"", ""METAB__100022041"", ""METAB__498"", ""PROT_FRONTAL__ALDH1L1|O75891"", ""PROT_FRONTAL__FLNA|P21333"", ""PROT_FRONTAL__PGM1|P36871"", ""METAB__100001051"", ""PROT_FRONTAL__OAS2|P29728"", ""PROT_FRONTAL__NPTXR|O95502"", ""METAB__1053"", ""PROT_FRONTAL__GFRA2|O00451"", ""METAB__100001315"", ""PROT_FRONTAL__FUT9|Q9Y231"", ""PROT_FRONTAL__IGKV1D-33|P01593"", ""METAB__100021938"", ""PROT_FRONTAL__MTHFD1|P11586"", ""METAB__409"", ""PROT_FRONTAL__ACAT2|Q9BWD1"", ""PROT_FRONTAL__P2RY12|Q9H244"", ""PROT_FRONTAL__GRM2|Q14416"", ""PROT_FRONTAL__YJEFN3|A6XGL0"", ""METAB__999923240"", ""PROT_FRONTAL__CDH4|P55283"", ""PROT_FRONTAL__COL1A2|P08123"", ""METAB__100000269"", ""METAB__100001466""]",100100101000000010000000000001000000000000000011101011100000000000110000000100100010010000000001000100101000001110100001,fd4893ae6ed69ce5ab400acc93662a816b2ad5a941a97395587299f839839417,2d206be0982294d53a592a1d57c44754aa20cbe4dad7dbc954ea004810124bc8,1,0.8803010945693872,"[0.8790575396825396, 0.8414980158730159, 0.9200427257071496, 0.8847906009512402, 0.876116590632991]",0.027947666858388065,0.01249857658157474,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""1"": 0.1702127659574468, ""5"": 0.16666666666666666}",0.16843971631205673,True,True,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 44}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,svm_l1,reference,2,26,"[""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__TMEM106B|Q9NUM4"", ""METAB__100002204"", ""PROT_FRONTAL__AKAP12|Q02952"", ""METAB__818"", ""METAB__100004290"", ""PROT_FRONTAL__ACTN2|P35609"", ""PROT_FRONTAL__ACOT7|O00154"", ""PROT_FRONTAL__PPIL3|Q9H2H8"", ""PROT_FRONTAL__NCAM1|P13591"", ""METAB__999925180"", ""PROT_FRONTAL__PGM1|P36871"", ""PROT_FRONTAL__OAS2|P29728"", ""PROT_FRONTAL__GFRA2|O00451"", ""PROT_FRONTAL__PPP2R5B|Q15173"", ""PROT_FRONTAL__IMPDH1|P20839"", ""PROT_FRONTAL__PLXNA3|P51805"", ""PROT_FRONTAL__MACROD1|Q9BQ69"", ""PROT_FRONTAL__FUT9|Q9Y231"", ""PROT_FRONTAL__MAPT|P10636"", ""METAB__100004612"", ""METAB__409"", ""METAB__100021194"", ""PROT_FRONTAL__YJEFN3|A6XGL0"", ""METAB__1213"", ""METAB__999923240""]",100100000100001000001010010000000011100010000001001000101100001010010001000000000100010000000100000000001000101000000000,2389c8b130a91c35e3d42625fd8d7590c2eb5bbf1b55c2691df4a12a47bfd94e,2d206be0982294d53a592a1d57c44754aa20cbe4dad7dbc954ea004810124bc8,1,0.8644322068455794,"[0.8725198412698413, 0.8235515873015874, 0.8702907544749429, 0.9007646329933966, 0.8550342181881291]",0.028192751044367782,0.01260818156158691,0.01586888772380779,0.018026659084833127,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 43}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,svm_l1,reference,4,24,"[""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__NTN1|O95631"", ""METAB__362"", ""PROT_FRONTAL__DDHD1|Q8NEL9"", ""METAB__818"", ""METAB__533"", ""METAB__869"", ""PROT_FRONTAL__FGA|P02671"", ""PROT_FRONTAL__PHYHD1|Q5SRE7"", ""METAB__100015666"", ""PROT_FRONTAL__IMPDH1|P20839"", ""METAB__100001022"", ""METAB__1083"", ""PROT_FRONTAL__MAPT|P10636"", ""METAB__2051"", ""PROT_FRONTAL__PHLDA3|Q9Y5J5"", ""PROT_FRONTAL__CAMK1G|Q96NX5"", ""METAB__100004612"", ""PROT_FRONTAL__ACAT2|Q9BWD1"", ""PROT_FRONTAL__SERPINE2|P07093"", ""PROT_FRONTAL__P2RY12|Q9H244"", ""METAB__100004295"", ""METAB__1213"", ""PROT_FRONTAL__PPP6R2|O75170""]",100000010010000001001001100010100000000000001000000000000101000000000011101000010100000000000001001101000000110000000000,72c2ffe76cc644ad3b3d18cab3d870d31903f44ccb2f27edbca07a1675f384cd,2d206be0982294d53a592a1d57c44754aa20cbe4dad7dbc954ea004810124bc8,1,0.8666957220893302,"[0.8649404761904762, 0.8315674603174603, 0.8964751746711377, 0.8808771543380459, 0.8596183449295308]",0.024367466771484183,0.010897462428101194,0.013605372480056999,0.015455362448131766,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 45}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,svm_l1,reference,5,28,"[""PROT_FRONTAL__MDK|P21741"", ""METAB__100000282"", ""PROT_FRONTAL__RPL13|P26373"", ""PROT_FRONTAL__NTN1|O95631"", ""METAB__100001314"", ""PROT_FRONTAL__AKAP12|Q02952"", ""PROT_FRONTAL__DDHD1|Q8NEL9"", ""METAB__100004290"", ""PROT_FRONTAL__DEFA3|P59666"", ""PROT_FRONTAL__ACOT7|O00154"", ""PROT_FRONTAL__PGM1|P36871"", ""METAB__100001051"", ""PROT_FRONTAL__OAS2|P29728"", ""PROT_FRONTAL__PTGR1|Q14914"", ""PROT_FRONTAL__MACROD1|Q9BQ69"", ""METAB__100001296"", ""METAB__100001315"", ""PROT_FRONTAL__PHLDA3|Q9Y5J5"", ""METAB__100021938"", ""PROT_FRONTAL__CAMK1G|Q96NX5"", ""METAB__301"", ""METAB__100021194"", ""METAB__100015838"", ""METAB__1024"", ""PROT_FRONTAL__WDR11|Q9BZH6"", ""METAB__100001393"", ""PROT_FRONTAL__ARFGAP2|Q8N6H7"", ""METAB__100001466""]",110000110000101001000010000000001010000000000001101000000000000111100000001000110000000000001110000000010100000001000101,a106f8305145deea538ff5aa4bd9123d392f2fd778a2c06f716522ed0136f744,2d206be0982294d53a592a1d57c44754aa20cbe4dad7dbc954ea004810124bc8,1,0.8704499553688997,"[0.8605654761904762, 0.833095238095238, 0.9073596775152704, 0.8905887300252312, 0.8606406550182832]",0.028970666363467016,0.012956075868435776,0.009851139200487524,0.011190647451490857,True,absolute_regret_within_tolerance,False,"{""1"": 0.12244897959183673, ""3"": 0.16666666666666666}",0.1445578231292517,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 46}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,svm_l1,reference,1,27,"[""PROT_FRONTAL__MDK|P21741"", ""METAB__100003064"", ""METAB__100022041"", ""METAB__100002102"", ""METAB__100004290"", ""PROT_FRONTAL__FGA|P02671"", ""PROT_FRONTAL__PHYHD1|Q5SRE7"", ""PROT_FRONTAL__DEFA3|P59666"", ""PROT_FRONTAL__PPIL3|Q9H2H8"", ""PROT_FRONTAL__PPEF1|O14829"", ""METAB__999925180"", ""METAB__100001051"", ""PROT_FRONTAL__FAHD1|Q6P587"", ""PROT_FRONTAL__RPL18A|Q02543"", ""PROT_FRONTAL__APOD|P05090"", ""PROT_FRONTAL__PHLDA3|Q9Y5J5"", ""PROT_FRONTAL__NIPSNAP3A|Q9UFN0"", ""METAB__100005373"", ""METAB__409"", ""METAB__100000008"", ""METAB__100002910"", ""PROT_FRONTAL__GRM2|Q14416"", ""PROT_FRONTAL__YJEFN3|A6XGL0"", ""PROT_FRONTAL__AFG1L|Q8WV93"", ""METAB__999923240"", ""METAB__100001393"", ""METAB__100000269""]",100010001000000000010010000010101001000110000000110000000010000000000100001000001001011000010000000000101010001001100000,c9adc0fe1244bf19401fc4b9862050292752557a8e07a5d8f66faef536de6f68,2d206be0982294d53a592a1d57c44754aa20cbe4dad7dbc954ea004810124bc8,1,0.8778040227457806,"[0.861765873015873, 0.8373412698412698, 0.9344209789836366, 0.8771436217273055, 0.8783483701608178]",0.03570948332244251,0.015969766430075298,0.002497071823606589,0.0028366110629773444,True,absolute_regret_within_tolerance,False,"{""3"": 0.1702127659574468, ""5"": 0.12244897959183673}",0.14633087277464177,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 42}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,svm_l1,reference,3,28,"[""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__TMEM106B|Q9NUM4"", ""PROT_FRONTAL__RPL13|P26373"", ""METAB__100022041"", ""METAB__498"", ""PROT_FRONTAL__ALDH1L1|O75891"", ""PROT_FRONTAL__FLNA|P21333"", ""PROT_FRONTAL__PGM1|P36871"", ""METAB__100001051"", ""PROT_FRONTAL__OAS2|P29728"", ""PROT_FRONTAL__NPTXR|O95502"", ""METAB__1053"", ""PROT_FRONTAL__GFRA2|O00451"", ""METAB__100001315"", ""PROT_FRONTAL__FUT9|Q9Y231"", ""PROT_FRONTAL__IGKV1D-33|P01593"", ""METAB__100021938"", ""PROT_FRONTAL__MTHFD1|P11586"", ""METAB__409"", ""PROT_FRONTAL__ACAT2|Q9BWD1"", ""PROT_FRONTAL__P2RY12|Q9H244"", ""PROT_FRONTAL__GRM2|Q14416"", ""PROT_FRONTAL__YJEFN3|A6XGL0"", ""METAB__999923240"", ""PROT_FRONTAL__CDH4|P55283"", ""PROT_FRONTAL__COL1A2|P08123"", ""METAB__100000269"", ""METAB__100001466""]",100100101000000010000000000001000000000000000011101011100000000000110000000100100010010000000001000100101000001110100001,fd4893ae6ed69ce5ab400acc93662a816b2ad5a941a97395587299f839839417,2d206be0982294d53a592a1d57c44754aa20cbe4dad7dbc954ea004810124bc8,1,0.8803010945693872,"[0.8790575396825396, 0.8414980158730159, 0.9200427257071496, 0.8847906009512402, 0.876116590632991]",0.027947666858388065,0.01249857658157474,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""1"": 0.1702127659574468, ""5"": 0.16666666666666666}",0.16843971631205673,True,True,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 44}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,xgboost,low,5,24,"[""PROT_FRONTAL__CREG1|O75629"", ""PROT_FRONTAL__DNM3|Q9UQ16"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__RWDD1|Q9H446"", ""METAB__362"", ""PROT_FRONTAL__CUL2|Q13617"", ""METAB__358"", ""PROT_FRONTAL__CCDC90B|Q9GZT6"", ""PROT_FRONTAL__ALDH4A1|P30038"", ""PROT_FRONTAL__TTYH1|Q9H313"", ""PROT_FRONTAL__TARS2|Q9BW92"", ""METAB__892"", ""PROT_FRONTAL__GFAP|P14136"", ""PROT_FRONTAL__PLXNA4|Q9HCM2"", ""METAB__460"", ""PROT_FRONTAL__EML6|Q6ZMW3"", ""METAB__100003415"", ""METAB__999924807"", ""METAB__100010869"", ""PROT_FRONTAL__A1BG|P04217"", ""METAB__999925983"", ""PROT_FRONTAL__GPNMB|Q14956"", ""PROT_FRONTAL__TMEM240|Q5SV17"", ""METAB__100010937""]",0000010010000000010000010010000100000111000000000100001011000101000010000101000010000001100001000011,1f52e1444adff0a339075b05acd65e9e2477d0b9fc4e0485052291702c9fe465,f1c94ee73d1bb7bb8f9686246e885910e79d6e3fd49d5050adc4db76f7df29fd,1,0.8429153115014133,"[0.8742658730158729, 0.8342162698412698, 0.8812956277905816, 0.8156849341668518, 0.8091138526924903]",0.03322503490941485,0.014858687322451034,0.007850635393949146,0.009227726406537417,True,absolute_regret_within_tolerance,False,"{""3"": 0.1794871794871795}",0.1794871794871795,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 46}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,xgboost,low,1,19,"[""PROT_FRONTAL__CEND1|Q8N111"", ""PROT_FRONTAL__MRPL37|Q9BZE1"", ""PROT_FRONTAL__PPP2R2C|Q9Y2T4"", ""PROT_FRONTAL__TMEM11|P17152"", ""PROT_FRONTAL__MDK|P21741"", ""METAB__362"", ""PROT_FRONTAL__EMILIN2|Q9BXX0"", ""METAB__100001278"", ""PROT_FRONTAL__CCDC90B|Q9GZT6"", ""METAB__100005864"", ""PROT_FRONTAL__ARHGAP17|Q68EM7"", ""PROT_FRONTAL__AK4|P27144"", ""METAB__100002784"", ""PROT_FRONTAL__NPTX2|P47972"", ""PROT_FRONTAL__SMOC1|Q9H4F8"", ""PROT_FRONTAL__CHDH|Q8NE62"", ""PROT_FRONTAL__RALYL|Q86SE5"", ""PROT_FRONTAL__H1F0|P07305"", ""PROT_FRONTAL__CLIC2|O15247""]",0010000001000010110000000010011000000010000001010000010100000000000000010000001000001010000010100000,8465a35a34154c7c7f8b625829989cd43e2cfaa4f61b473f9af77244537b8cc9,f1c94ee73d1bb7bb8f9686246e885910e79d6e3fd49d5050adc4db76f7df29fd,1,0.8346822270221136,"[0.8459623015873016, 0.8460714285714287, 0.865398542677769, 0.8159425081039883, 0.80003635417008]",0.026229561626124262,0.011730216563206754,0.01608371987324886,0.018904987831191402,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 42}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,xgboost,low,2,19,"[""PROT_FRONTAL__CREG1|O75629"", ""PROT_FRONTAL__DNM3|Q9UQ16"", ""PROT_FRONTAL__GK|P32189"", ""PROT_FRONTAL__HPX|P02790"", ""PROT_FRONTAL__PPP2R2C|Q9Y2T4"", ""PROT_FRONTAL__MDK|P21741"", ""METAB__100008906"", ""PROT_FRONTAL__KATNA1|O75449"", ""PROT_FRONTAL__RWDD1|Q9H446"", ""PROT_FRONTAL__CCDC90B|Q9GZT6"", ""PROT_FRONTAL__NUMBL|Q9Y6R0"", ""PROT_FRONTAL__SLC25A27|O95847"", ""PROT_FRONTAL__AK4|P27144"", ""PROT_FRONTAL__HDHD2|Q9H0R4"", ""PROT_FRONTAL__EFHD1|Q9BUP0"", ""PROT_FRONTAL__LRRC1|Q9BTT6"", ""PROT_FRONTAL__GPNMB|Q14956"", ""PROT_FRONTAL__TMUB1|Q9BVT8"", ""PROT_FRONTAL__HPCA|P84074""]",0000010010010110011001010000000000000010101000000000010000010000000000000000010000000100000001001100,85967636c2fdc6f438368534c7ec35e99d4138ea5267ec015d09b08188f5ba84,f1c94ee73d1bb7bb8f9686246e885910e79d6e3fd49d5050adc4db76f7df29fd,1,0.8050140152577075,"[0.8287003968253969, 0.7546130952380953, 0.8610079346874974, 0.8289731388133408, 0.7517755107242071]",0.04910446616709361,0.021960184869691972,0.0457519316376549,0.053777342410817046,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 43}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,xgboost,low,3,22,"[""PROT_FRONTAL__NCKIPSD|Q9NZQ3"", ""PROT_FRONTAL__PPP2R2C|Q9Y2T4"", ""PROT_FRONTAL__MDK|P21741"", ""METAB__564"", ""METAB__362"", ""METAB__100008934"", ""PROT_FRONTAL__EMILIN2|Q9BXX0"", ""METAB__100001278"", ""METAB__358"", ""PROT_FRONTAL__CCDC90B|Q9GZT6"", ""PROT_FRONTAL__HSPB1|P04792"", ""PROT_FRONTAL__ACAT2|Q9BWD1"", ""PROT_FRONTAL__GFAP|P14136"", ""PROT_FRONTAL__ORM2|P19652"", ""PROT_FRONTAL__CFL2|Q9Y281"", ""METAB__100004251"", ""METAB__100008980"", ""METAB__999924807"", ""PROT_FRONTAL__RUVBL2|Q9Y230"", ""PROT_FRONTAL__SMOC1|Q9H4F8"", ""METAB__999925983"", ""METAB__100001873""]",1000000000000010010000000111011000000110010100000000000001001000011100000001101000000000101000000000,c99b29a0351a634b33150073e9375389ab98f7ac6e57a2de9da83eb28d40b6cd,f1c94ee73d1bb7bb8f9686246e885910e79d6e3fd49d5050adc4db76f7df29fd,1,0.8507659468953624,"[0.8796031746031746, 0.872013888888889, 0.8748346373745869, 0.8131536074429263, 0.8142244261672352]",0.033957081067233316,0.01518606831676096,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""5"": 0.1794871794871795}",0.1794871794871795,True,True,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 44}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,xgboost,low,4,20,"[""PROT_FRONTAL__GAPVD1|Q14C86"", ""PROT_FRONTAL__MRPL37|Q9BZE1"", ""PROT_FRONTAL__TMEM11|P17152"", ""PROT_FRONTAL__MDK|P21741"", ""METAB__100008906"", ""PROT_FRONTAL__RWDD1|Q9H446"", ""METAB__362"", ""PROT_FRONTAL__ALDH4A1|P30038"", ""PROT_FRONTAL__NUMBL|Q9Y6R0"", ""METAB__100005864"", ""PROT_FRONTAL__ARHGAP17|Q68EM7"", ""PROT_FRONTAL__TARS2|Q9BW92"", ""PROT_FRONTAL__GFAP|P14136"", ""PROT_FRONTAL__ORM2|P19652"", ""PROT_FRONTAL__VWA1|Q6PCB0"", ""PROT_FRONTAL__ISG20|Q96AZ6"", ""METAB__100003415"", ""METAB__100001662"", ""PROT_FRONTAL__MTA2|O94776"", ""PROT_FRONTAL__H1F0|P07305""]",0000000101000000111000010010000000000001100001010000001001001010000001000100000100100000000010000000,d1e4f13e97fb81b2d3f3796cf319c32e3c7dd649d6b015f50d058a8cb3918845,f1c94ee73d1bb7bb8f9686246e885910e79d6e3fd49d5050adc4db76f7df29fd,1,0.8367398138843681,"[0.8577876984126984, 0.8433531746031746, 0.863821405209126, 0.790492337771564, 0.8282444534252776]",0.02928806398488317,0.013098020399912428,0.014026133010994313,0.016486476759182533,False,absolute_regret_exceeds_tolerance,False,{},,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 45}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
mayo,xgboost,reference,5,24,"[""PROT_FRONTAL__CREG1|O75629"", ""PROT_FRONTAL__DNM3|Q9UQ16"", ""PROT_FRONTAL__MDK|P21741"", ""PROT_FRONTAL__RWDD1|Q9H446"", ""METAB__362"", ""PROT_FRONTAL__CUL2|Q13617"", ""METAB__358"", ""PROT_FRONTAL__CCDC90B|Q9GZT6"", ""PROT_FRONTAL__ALDH4A1|P30038"", ""PROT_FRONTAL__TTYH1|Q9H313"", ""PROT_FRONTAL__TARS2|Q9BW92"", ""METAB__892"", ""PROT_FRONTAL__GFAP|P14136"", ""PROT_FRONTAL__PLXNA4|Q9HCM2"", ""METAB__460"", ""PROT_FRONTAL__EML6|Q6ZMW3"", ""METAB__100003415"", ""METAB__999924807"", ""METAB__100010869"", ""PROT_FRONTAL__A1BG|P04217"", ""METAB__999925983"", ""PROT_FRONTAL__GPNMB|Q14956"", ""PROT_FRONTAL__TMEM240|Q5SV17"", ""METAB__100010937""]",0000010010000000010000010010000100000111000000000100001011000101000010000101000010000001100001000011,1f52e1444adff0a339075b05acd65e9e2477d0b9fc4e0485052291702c9fe465,f1c94ee73d1bb7bb8f9686246e885910e79d6e3fd49d5050adc4db76f7df29fd,1,0.8429153115014133,"[0.8742658730158729, 0.8342162698412698, 0.8812956277905816, 0.8156849341668518, 0.8091138526924903]",0.03322503490941485,0.014858687322451034,0.007850635393949146,0.009227726406537417,True,absolute_regret_within_tolerance,False,"{""3"": 0.1794871794871795}",0.1794871794871795,False,False,mean_jaccard > higher_locking_score > smaller_feature_count > stable_mask_hash,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""cv_random_state"": 42, ""run_model_seed_rule"": ""42 + run_id_one_based"", ""run_seed"": 46}",0.2.0,3d358dd33abc93192d5cd75320a3772b0c29729cfb8202df576c2876d1200ec9
