dataset,branch,center,cap,condition,selection_rule,selected_run,selected_feature_count,direct_feature_count,compression_ratio,development_locking_metric,best_saved_run_score,selected_development_score,development_cv_regret,mean_pairwise_jaccard,selected_medoid_mean_jaccard,nogueira_seed_agreement,heldout_metric,heldout_estimate,heldout_direct_estimate,heldout_delta,heldout_source,selection_used_heldout,status,note
AMP-AD,boruta_rf,mount_sinai,reference,legacy_zero_truncated,legacy_top_three_medoid,3.0,29.0,119,0.7563025210084033,macro OvR AUROC,0.8821187782585487,0.8821187782585487,0.0,0.1786342109540644,0.1998300827423167,-0.0444444444444445,macro OvR AUROC,0.6636112025646909,0.7295534321697112,-0.0659422296050203,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mount_sinai,reference,legacy_zero_truncated,all_run_medoid,3.0,29.0,119,0.7563025210084033,macro OvR AUROC,0.8821187782585487,0.8821187782585487,0.0,0.1786342109540644,0.1998300827423167,-0.0444444444444445,macro OvR AUROC,0.6636112025646909,0.7295534321697112,-0.0659422296050203,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,mount_sinai,reference,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,3.0,29.0,119,0.7563025210084033,macro OvR AUROC,0.8821187782585487,0.8821187782585487,0.0,0.1786342109540644,0.1998300827423167,-0.0444444444444445,macro OvR AUROC,0.6636112025646909,0.7295534321697112,-0.0659422296050203,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,high,legacy_zero_truncated,highest_development_cv_run,2.0,48.0,57,0.1578947368421053,macro OvR AUROC,0.8846499736443413,0.8846499736443413,0.0,0.7302919546340598,0.7617845117845118,0.0104166666666667,macro OvR AUROC,0.7874558591232881,0.7999922011224297,-0.0125363419991416,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,high,legacy_zero_truncated,legacy_top_three_medoid,2.0,48.0,57,0.1578947368421053,macro OvR AUROC,0.8846499736443413,0.8846499736443413,0.0,0.7302919546340598,0.7617845117845118,0.0104166666666667,macro OvR AUROC,0.7874558591232881,0.7999922011224297,-0.0125363419991416,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,high,legacy_zero_truncated,all_run_medoid,2.0,48.0,57,0.1578947368421053,macro OvR AUROC,0.8846499736443413,0.8846499736443413,0.0,0.7302919546340598,0.7617845117845118,0.0104166666666667,macro OvR AUROC,0.7874558591232881,0.7999922011224297,-0.0125363419991416,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,high,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,2.0,48.0,57,0.1578947368421053,macro OvR AUROC,0.8846499736443413,0.8846499736443413,0.0,0.7302919546340598,0.7617845117845118,0.0104166666666667,macro OvR AUROC,0.7874558591232881,0.7999922011224297,-0.0125363419991416,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,low,legacy_zero_truncated,highest_development_cv_run,1.0,13.0,57,0.7719298245614035,macro OvR AUROC,0.8765536218536731,0.8765536218536731,0.0,0.1958754632095593,0.2378033151059466,-0.021209740769835,macro OvR AUROC,0.7714802569832172,0.7999922011224297,-0.0285119441392125,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,low,legacy_zero_truncated,legacy_top_three_medoid,1.0,13.0,57,0.7719298245614035,macro OvR AUROC,0.8765536218536731,0.8765536218536731,0.0,0.1958754632095593,0.2378033151059466,-0.021209740769835,macro OvR AUROC,0.7714802569832172,0.7999922011224297,-0.0285119441392125,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,low,legacy_zero_truncated,all_run_medoid,5.0,13.0,57,0.7719298245614035,macro OvR AUROC,0.8765536218536731,0.8591275753152994,0.0174260465383737,0.1958754632095593,0.2509373730769612,-0.021209740769835,,,,,,False,complete,
AMP-AD,boruta_rf,rush,low,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,1.0,13.0,57,0.7719298245614035,macro OvR AUROC,0.8765536218536731,0.8765536218536731,0.0,0.1958754632095593,0.2378033151059466,-0.021209740769835,macro OvR AUROC,0.7714802569832172,0.7999922011224297,-0.0285119441392125,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,boruta_rf,rush,reference,legacy_zero_truncated,highest_development_cv_run,3.0,23.0,57,0.5964912280701755,macro OvR AUROC,0.8852293831076473,0.8852293831076473,0.0,0.3172985820044643,0.2809172809172809,0.0496894409937889,,,,,,False,complete,
