dataset,branch,center,cap,condition,selection_rule,selected_run,selected_feature_count,direct_feature_count,compression_ratio,development_locking_metric,best_saved_run_score,selected_development_score,development_cv_regret,mean_pairwise_jaccard,selected_medoid_mean_jaccard,nogueira_seed_agreement,heldout_metric,heldout_estimate,heldout_direct_estimate,heldout_delta,heldout_source,selection_used_heldout,status,note
AMP-AD,svm_l1,mayo,low,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,5.0,26.0,120,0.7833333333333333,macro OvR AUROC,0.8803417953413748,0.8803417953413748,0.0,0.12219030365769497,0.12561464803312627,-0.12416195265032459,macro OvR AUROC,0.8261542019683757,0.8454536724310749,-0.019299470462699198,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,mayo,low,legacy_zero_truncated,Direct,,120.0,120,0.0,macro OvR AUROC,0.8803417953413748,,,,,,macro OvR AUROC,0.8454536724310749,0.8454536724310749,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,mayo,low,legacy_zero_truncated,RFECV-only,,10.0,120,0.9166666666666666,macro OvR AUROC,0.8803417953413748,,,,,,macro OvR AUROC,0.8322306634459425,0.8454536724310749,-0.0132230089851324,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,mayo,reference,legacy_zero_truncated,highest_development_cv_run,5.0,23.0,120,0.8083333333333333,macro OvR AUROC,0.8800283298259538,0.8800283298259538,0.0,0.16872379201090615,0.1566906607604282,-0.08419072906294955,macro OvR AUROC,0.8137115461239123,0.8454536724310749,-0.031742126307162666,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,mayo,reference,legacy_zero_truncated,fixed_run_1,1.0,33.0,120,0.725,macro OvR AUROC,0.8800283298259538,0.8685388779055726,0.0114894519203812,0.16872379201090615,0.1904324229691877,-0.08419072906294955,,,,,,False,complete,
AMP-AD,svm_l1,mayo,reference,legacy_zero_truncated,legacy_top_three_medoid,5.0,23.0,120,0.8083333333333333,macro OvR AUROC,0.8800283298259538,0.8800283298259538,0.0,0.16872379201090615,0.1566906607604282,-0.08419072906294955,macro OvR AUROC,0.8137115461239123,0.8454536724310749,-0.031742126307162666,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,mayo,reference,legacy_zero_truncated,all_run_medoid,1.0,33.0,120,0.725,macro OvR AUROC,0.8800283298259538,0.8685388779055726,0.0114894519203812,0.16872379201090615,0.1904324229691877,-0.08419072906294955,,,,,,False,complete,
AMP-AD,svm_l1,mayo,reference,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,2.0,29.0,120,0.7583333333333333,macro OvR AUROC,0.8800283298259538,0.8727349716678985,0.007293358158055319,0.16872379201090615,0.17860435377386547,-0.08419072906294955,,,,,,False,complete,
AMP-AD,svm_l1,mayo,reference,legacy_zero_truncated,Direct,,120.0,120,0.0,macro OvR AUROC,0.8800283298259538,,,,,,macro OvR AUROC,0.8454536724310749,0.8454536724310749,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,mayo,reference,legacy_zero_truncated,RFECV-only,,20.0,120,0.8333333333333334,macro OvR AUROC,0.8800283298259538,,,,,,macro OvR AUROC,0.8803350498232971,0.8454536724310749,0.03488137739222219,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,mount_sinai,high,legacy_zero_truncated,highest_development_cv_run,1.0,40.0,70,0.4285714285714286,macro OvR AUROC,0.8993067604787814,0.8993067604787814,0.0,0.3975302240275017,0.3801313628899836,-0.00916666666666699,,,,,,False,complete,
AMP-AD,svm_l1,mount_sinai,high,legacy_zero_truncated,fixed_run_1,1.0,40.0,70,0.4285714285714286,macro OvR AUROC,0.8993067604787814,0.8993067604787814,0.0,0.3975302240275017,0.3801313628899836,-0.00916666666666699,,,,,,False,complete,
AMP-AD,svm_l1,mount_sinai,high,legacy_zero_truncated,legacy_top_three_medoid,3.0,40.0,70,0.4285714285714286,macro OvR AUROC,0.8993067604787814,0.8974935014547096,0.0018132590240718116,0.3975302240275017,0.41625615763546797,-0.00916666666666699,macro OvR AUROC,0.6470400009644196,0.7003904028613331,-0.053350401896913535,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,mount_sinai,high,legacy_zero_truncated,all_run_medoid,2.0,40.0,70,0.4285714285714286,macro OvR AUROC,0.8993067604787814,0.8984510797688842,0.0008556807098972774,0.3975302240275017,0.4232180067025802,-0.00916666666666699,,,,,,False,complete,
AMP-AD,svm_l1,mount_sinai,high,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,2.0,40.0,70,0.4285714285714286,macro OvR AUROC,0.8993067604787814,0.8984510797688842,0.0008556807098972774,0.3975302240275017,0.4232180067025802,-0.00916666666666699,,,,,,False,complete,
AMP-AD,svm_l1,mount_sinai,high,legacy_zero_truncated,Direct,,70.0,70,0.0,macro OvR AUROC,0.8993067604787814,,,,,,macro OvR AUROC,0.7003904028613331,0.7003904028613331,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,mount_sinai,high,legacy_zero_truncated,RFECV-only,,40.0,70,0.4285714285714286,macro OvR AUROC,0.8993067604787814,,,,,,macro OvR AUROC,0.702060178949714,0.7003904028613331,0.0016697760883808144,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,mount_sinai,low,legacy_zero_truncated,highest_development_cv_run,4.0,18.0,70,0.7428571428571429,macro OvR AUROC,0.8864005719148036,0.8864005719148036,0.0,0.18929548129698054,0.13864289446186,-0.03341278974190365,,,,,,False,complete,
AMP-AD,svm_l1,mount_sinai,low,legacy_zero_truncated,fixed_run_1,1.0,13.0,70,0.8142857142857143,macro OvR AUROC,0.8864005719148036,0.8708777039038808,0.015522868010922841,0.18929548129698054,0.18169829920204733,-0.03341278974190365,,,,,,False,complete,
AMP-AD,svm_l1,mount_sinai,low,legacy_zero_truncated,legacy_top_three_medoid,5.0,13.0,70,0.8142857142857143,macro OvR AUROC,0.8864005719148036,0.876047227222154,0.010353344692649591,0.18929548129698054,0.24702380952380953,-0.03341278974190365,macro OvR AUROC,0.6855950219322312,0.7003904028613331,-0.014795380929101931,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,mount_sinai,low,legacy_zero_truncated,all_run_medoid,5.0,13.0,70,0.8142857142857143,macro OvR AUROC,0.8864005719148036,0.876047227222154,0.010353344692649591,0.18929548129698054,0.24702380952380953,-0.03341278974190365,macro OvR AUROC,0.6855950219322312,0.7003904028613331,-0.014795380929101931,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,mount_sinai,low,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,4.0,18.0,70,0.7428571428571429,macro OvR AUROC,0.8864005719148036,0.8864005719148036,0.0,0.18929548129698054,0.13864289446186,-0.03341278974190365,,,,,,False,complete,
AMP-AD,svm_l1,mount_sinai,low,legacy_zero_truncated,Direct,,70.0,70,0.0,macro OvR AUROC,0.8864005719148036,,,,,,macro OvR AUROC,0.7003904028613331,0.7003904028613331,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,mount_sinai,low,legacy_zero_truncated,RFECV-only,,10.0,70,0.8571428571428572,macro OvR AUROC,0.8864005719148036,,,,,,macro OvR AUROC,0.6865102852021456,0.7003904028613331,-0.013880117659187508,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,mount_sinai,reference,legacy_zero_truncated,highest_development_cv_run,3.0,17.0,70,0.7571428571428571,macro OvR AUROC,0.88885532750827,0.88885532750827,0.0,0.19158903043357992,0.22130085750775402,-0.05218855218855212,,,,,,False,complete,
AMP-AD,svm_l1,mount_sinai,reference,legacy_zero_truncated,fixed_run_1,1.0,18.0,70,0.7428571428571429,macro OvR AUROC,0.88885532750827,0.8846432272166803,0.004212100291589693,0.19158903043357992,0.20344827586206896,-0.05218855218855212,,,,,,False,complete,
AMP-AD,svm_l1,mount_sinai,reference,legacy_zero_truncated,legacy_top_three_medoid,5.0,19.0,70,0.7285714285714286,macro OvR AUROC,0.88885532750827,0.886180676661412,0.002674650846858029,0.19158903043357992,0.22008448540706604,-0.05218855218855212,macro OvR AUROC,0.6901929337975851,0.7003904028613331,-0.010197469063748077,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,mount_sinai,reference,legacy_zero_truncated,all_run_medoid,3.0,17.0,70,0.7571428571428571,macro OvR AUROC,0.88885532750827,0.88885532750827,0.0,0.19158903043357992,0.22130085750775402,-0.05218855218855212,,,,,,False,complete,
AMP-AD,svm_l1,mount_sinai,reference,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,3.0,17.0,70,0.7571428571428571,macro OvR AUROC,0.88885532750827,0.88885532750827,0.0,0.19158903043357992,0.22130085750775402,-0.05218855218855212,,,,,,False,complete,
AMP-AD,svm_l1,mount_sinai,reference,legacy_zero_truncated,Direct,,70.0,70,0.0,macro OvR AUROC,0.88885532750827,,,,,,macro OvR AUROC,0.7003904028613331,0.7003904028613331,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,mount_sinai,reference,legacy_zero_truncated,RFECV-only,,17.0,70,0.7571428571428571,macro OvR AUROC,0.88885532750827,,,,,,macro OvR AUROC,0.6849693131669876,0.7003904028613331,-0.015421089694345524,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,rush,high,legacy_zero_truncated,highest_development_cv_run,2.0,35.0,120,0.7083333333333333,macro OvR AUROC,0.8750914704854796,0.8750914704854796,0.0,0.2055566204341083,0.17942484023339816,-0.06952002505578836,,,,,,False,complete,
AMP-AD,svm_l1,rush,high,legacy_zero_truncated,fixed_run_1,1.0,36.0,120,0.7,macro OvR AUROC,0.8750914704854796,0.8643582359969969,0.010733234488482735,0.2055566204341083,0.1919977771603223,-0.06952002505578836,,,,,,False,complete,
AMP-AD,svm_l1,rush,high,legacy_zero_truncated,legacy_top_three_medoid,5.0,36.0,120,0.7,macro OvR AUROC,0.8750914704854796,0.8705335872335359,0.0045578832519437285,0.2055566204341083,0.21797845631723098,-0.06952002505578836,macro OvR AUROC,0.7671780556002021,0.7883429044008219,-0.02116484880061975,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,rush,high,legacy_zero_truncated,all_run_medoid,3.0,35.0,120,0.7083333333333333,macro OvR AUROC,0.8750914704854796,0.8713834257519613,0.0037080447335183786,0.2055566204341083,0.2258254216048596,-0.06952002505578836,,,,,,False,complete,
AMP-AD,svm_l1,rush,high,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,5.0,36.0,120,0.7,macro OvR AUROC,0.8750914704854796,0.8705335872335359,0.0045578832519437285,0.2055566204341083,0.21797845631723098,-0.06952002505578836,macro OvR AUROC,0.7671780556002021,0.7883429044008219,-0.02116484880061975,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,rush,high,legacy_zero_truncated,Direct,,120.0,120,0.0,macro OvR AUROC,0.8750914704854796,,,,,,macro OvR AUROC,0.7883429044008219,0.7883429044008219,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,rush,high,legacy_zero_truncated,RFECV-only,,35.0,120,0.7083333333333333,macro OvR AUROC,0.8750914704854796,,,,,,macro OvR AUROC,0.7948694475465704,0.7883429044008219,0.00652654314574852,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,rush,low,legacy_zero_truncated,highest_development_cv_run,4.0,84.0,120,0.30000000000000004,macro OvR AUROC,0.8808076771372981,0.8808076771372981,0.0,0.4241011843974928,0.4583914057355236,-0.04343520090548947,,,,,,False,complete,
AMP-AD,svm_l1,rush,low,legacy_zero_truncated,fixed_run_1,1.0,84.0,120,0.30000000000000004,macro OvR AUROC,0.8808076771372981,0.8554707212152168,0.025336955922081295,0.4241011843974928,0.45662566256625664,-0.04343520090548947,,,,,,False,complete,
AMP-AD,svm_l1,rush,low,legacy_zero_truncated,legacy_top_three_medoid,3.0,84.0,120,0.30000000000000004,macro OvR AUROC,0.8808076771372981,0.8701235335751465,0.010684143562151638,0.4241011843974928,0.482115128146241,-0.04343520090548947,macro OvR AUROC,0.7569477031355375,0.7883429044008219,-0.03139520126528439,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,rush,low,legacy_zero_truncated,all_run_medoid,3.0,84.0,120,0.30000000000000004,macro OvR AUROC,0.8808076771372981,0.8701235335751465,0.010684143562151638,0.4241011843974928,0.482115128146241,-0.04343520090548947,macro OvR AUROC,0.7569477031355375,0.7883429044008219,-0.03139520126528439,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,rush,low,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,4.0,84.0,120,0.30000000000000004,macro OvR AUROC,0.8808076771372981,0.8808076771372981,0.0,0.4241011843974928,0.4583914057355236,-0.04343520090548947,,,,,,False,complete,
AMP-AD,svm_l1,rush,low,legacy_zero_truncated,Direct,,120.0,120,0.0,macro OvR AUROC,0.8808076771372981,,,,,,macro OvR AUROC,0.7883429044008219,0.7883429044008219,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,rush,low,legacy_zero_truncated,RFECV-only,,3.0,120,0.975,macro OvR AUROC,0.8808076771372981,,,,,,macro OvR AUROC,0.7584374980398146,0.7883429044008219,-0.029905406361007247,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,rush,reference,legacy_zero_truncated,highest_development_cv_run,3.0,30.0,120,0.75,macro OvR AUROC,0.8826732633157365,0.8826732633157365,0.0,0.13464241473385818,0.16651190754534217,-0.12194312009298147,macro OvR AUROC,0.7616079706592239,0.7883429044008219,-0.026734933741597966,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,rush,reference,legacy_zero_truncated,fixed_run_1,1.0,24.0,120,0.8,macro OvR AUROC,0.8826732633157365,0.8670603188793151,0.015612944436421361,0.13464241473385818,0.115270842379505,-0.12194312009298147,,,,,,False,complete,
AMP-AD,svm_l1,rush,reference,legacy_zero_truncated,legacy_top_three_medoid,3.0,30.0,120,0.75,macro OvR AUROC,0.8826732633157365,0.8826732633157365,0.0,0.13464241473385818,0.16651190754534217,-0.12194312009298147,macro OvR AUROC,0.7616079706592239,0.7883429044008219,-0.026734933741597966,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,rush,reference,legacy_zero_truncated,all_run_medoid,3.0,30.0,120,0.75,macro OvR AUROC,0.8826732633157365,0.8826732633157365,0.0,0.13464241473385818,0.16651190754534217,-0.12194312009298147,macro OvR AUROC,0.7616079706592239,0.7883429044008219,-0.026734933741597966,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,rush,reference,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,3.0,30.0,120,0.75,macro OvR AUROC,0.8826732633157365,0.8826732633157365,0.0,0.13464241473385818,0.16651190754534217,-0.12194312009298147,macro OvR AUROC,0.7616079706592239,0.7883429044008219,-0.026734933741597966,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,svm_l1,rush,reference,legacy_zero_truncated,Direct,,120.0,120,0.0,macro OvR AUROC,0.8826732633157365,,,,,,macro OvR AUROC,0.7883429044008219,0.7883429044008219,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,svm_l1,rush,reference,legacy_zero_truncated,RFECV-only,,18.0,120,0.85,macro OvR AUROC,0.8826732633157365,,,,,,macro OvR AUROC,0.7995914532941383,0.7883429044008219,0.01124854889331639,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,emory,high,legacy_zero_truncated,highest_development_cv_run,4.0,31.0,100,0.69,macro OvR AUROC,0.825676020187642,0.825676020187642,0.0,0.20839380025514478,0.24732012035583467,-0.05806451612903274,macro OvR AUROC,0.8061513517400057,0.8747627384718628,-0.06861138673185707,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,emory,high,legacy_zero_truncated,fixed_run_1,1.0,31.0,100,0.69,macro OvR AUROC,0.825676020187642,0.8175829635521511,0.00809305663549087,0.20839380025514478,0.19462885154061624,-0.05806451612903274,,,,,,False,complete,
AMP-AD,xgboost,emory,high,legacy_zero_truncated,legacy_top_three_medoid,4.0,31.0,100,0.69,macro OvR AUROC,0.825676020187642,0.825676020187642,0.0,0.20839380025514478,0.24732012035583467,-0.05806451612903274,macro OvR AUROC,0.8061513517400057,0.8747627384718628,-0.06861138673185707,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,emory,high,legacy_zero_truncated,all_run_medoid,4.0,31.0,100,0.69,macro OvR AUROC,0.825676020187642,0.825676020187642,0.0,0.20839380025514478,0.24732012035583467,-0.05806451612903274,macro OvR AUROC,0.8061513517400057,0.8747627384718628,-0.06861138673185707,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,emory,high,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,4.0,31.0,100,0.69,macro OvR AUROC,0.825676020187642,0.825676020187642,0.0,0.20839380025514478,0.24732012035583467,-0.05806451612903274,macro OvR AUROC,0.8061513517400057,0.8747627384718628,-0.06861138673185707,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,emory,high,legacy_zero_truncated,Direct,,100.0,100,0.0,macro OvR AUROC,0.825676020187642,,,,,,macro OvR AUROC,0.8747627384718628,0.8747627384718628,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,emory,high,legacy_zero_truncated,RFECV-only,,31.0,100,0.69,macro OvR AUROC,0.825676020187642,,,,,,macro OvR AUROC,0.8850051854362683,0.8747627384718628,0.01024244696440546,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,emory,low,legacy_zero_truncated,highest_development_cv_run,5.0,22.0,100,0.78,macro OvR AUROC,0.8193700973799736,0.8193700973799736,0.0,0.12934357507886918,0.14134794943618473,-0.096185309566865,macro OvR AUROC,0.8457919354396921,0.8747627384718628,-0.0289708030321707,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,emory,low,legacy_zero_truncated,fixed_run_1,1.0,17.0,100,0.83,macro OvR AUROC,0.8193700973799736,0.7869641070128959,0.0324059903670777,0.12934357507886918,0.1484577922077922,-0.096185309566865,,,,,,False,complete,
AMP-AD,xgboost,emory,low,legacy_zero_truncated,legacy_top_three_medoid,5.0,22.0,100,0.78,macro OvR AUROC,0.8193700973799736,0.8193700973799736,0.0,0.12934357507886918,0.14134794943618473,-0.096185309566865,macro OvR AUROC,0.8457919354396921,0.8747627384718628,-0.0289708030321707,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,emory,low,legacy_zero_truncated,all_run_medoid,2.0,20.0,100,0.8,macro OvR AUROC,0.8193700973799736,0.8184073463503154,0.0009627510296581487,0.12934357507886918,0.16576797385620914,-0.096185309566865,,,,,,False,complete,
AMP-AD,xgboost,emory,low,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,5.0,22.0,100,0.78,macro OvR AUROC,0.8193700973799736,0.8193700973799736,0.0,0.12934357507886918,0.14134794943618473,-0.096185309566865,macro OvR AUROC,0.8457919354396921,0.8747627384718628,-0.0289708030321707,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,emory,low,legacy_zero_truncated,Direct,,100.0,100,0.0,macro OvR AUROC,0.8193700973799736,,,,,,macro OvR AUROC,0.8747627384718628,0.8747627384718628,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,emory,low,legacy_zero_truncated,RFECV-only,,9.0,100,0.91,macro OvR AUROC,0.8193700973799736,,,,,,macro OvR AUROC,0.8441029623238423,0.8747627384718628,-0.030659776148020512,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,emory,reference,legacy_zero_truncated,highest_development_cv_run,1.0,20.0,100,0.8,macro OvR AUROC,0.8206914964893934,0.8206914964893934,0.0,0.14085809430142288,0.13385933866565145,-0.09463453213453232,macro OvR AUROC,0.7781081648794116,0.8747627384718628,-0.09665457359245122,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,emory,reference,legacy_zero_truncated,fixed_run_1,1.0,20.0,100,0.8,macro OvR AUROC,0.8206914964893934,0.8206914964893934,0.0,0.14085809430142288,0.13385933866565145,-0.09463453213453232,macro OvR AUROC,0.7781081648794116,0.8747627384718628,-0.09665457359245122,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,emory,reference,legacy_zero_truncated,legacy_top_three_medoid,1.0,20.0,100,0.8,macro OvR AUROC,0.8206914964893934,0.8206914964893934,0.0,0.14085809430142288,0.13385933866565145,-0.09463453213453232,macro OvR AUROC,0.7781081648794116,0.8747627384718628,-0.09665457359245122,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,emory,reference,legacy_zero_truncated,all_run_medoid,5.0,20.0,100,0.8,macro OvR AUROC,0.8206914964893934,0.8144466560895918,0.0062448403998016655,0.14085809430142288,0.16352314881726648,-0.09463453213453232,,,,,,False,complete,
AMP-AD,xgboost,emory,reference,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,1.0,20.0,100,0.8,macro OvR AUROC,0.8206914964893934,0.8206914964893934,0.0,0.14085809430142288,0.13385933866565145,-0.09463453213453232,macro OvR AUROC,0.7781081648794116,0.8747627384718628,-0.09665457359245122,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,emory,reference,legacy_zero_truncated,Direct,,100.0,100,0.0,macro OvR AUROC,0.8206914964893934,,,,,,macro OvR AUROC,0.8747627384718628,0.8747627384718628,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,emory,reference,legacy_zero_truncated,RFECV-only,,17.0,100,0.83,macro OvR AUROC,0.8206914964893934,,,,,,macro OvR AUROC,0.8787058647301315,0.8747627384718628,0.003943126258268648,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,mayo,high,legacy_zero_truncated,highest_development_cv_run,3.0,26.0,100,0.74,macro OvR AUROC,0.8524877319087789,0.8524877319087789,0.0,0.16496979180052032,0.1068840579710145,-0.08924928247864727,,,,,,False,complete,
AMP-AD,xgboost,mayo,high,legacy_zero_truncated,fixed_run_1,1.0,27.0,100,0.73,macro OvR AUROC,0.8524877319087789,0.8422361595044523,0.010251572404326614,0.16496979180052032,0.18239968926484007,-0.08924928247864727,macro OvR AUROC,0.8101102177572944,0.8167809800352285,-0.006670762277934061,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,mayo,high,legacy_zero_truncated,legacy_top_three_medoid,1.0,27.0,100,0.73,macro OvR AUROC,0.8524877319087789,0.8422361595044523,0.010251572404326614,0.16496979180052032,0.18239968926484007,-0.08924928247864727,macro OvR AUROC,0.8101102177572944,0.8167809800352285,-0.006670762277934061,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,mayo,high,legacy_zero_truncated,all_run_medoid,4.0,23.0,100,0.77,macro OvR AUROC,0.8524877319087789,0.831249570072951,0.02123816183582794,0.16496979180052032,0.19749592003263972,-0.08924928247864727,,,,,,False,complete,
AMP-AD,xgboost,mayo,high,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,3.0,26.0,100,0.74,macro OvR AUROC,0.8524877319087789,0.8524877319087789,0.0,0.16496979180052032,0.1068840579710145,-0.08924928247864727,,,,,,False,complete,
AMP-AD,xgboost,mayo,high,legacy_zero_truncated,Direct,,100.0,100,0.0,macro OvR AUROC,0.8524877319087789,,,,,,macro OvR AUROC,0.8167809800352285,0.8167809800352285,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,mayo,high,legacy_zero_truncated,RFECV-only,,21.0,100,0.79,macro OvR AUROC,0.8524877319087789,,,,,,macro OvR AUROC,0.7999824378144066,0.8167809800352285,-0.016798542220821888,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,mayo,low,legacy_zero_truncated,highest_development_cv_run,2.0,22.0,100,0.78,macro OvR AUROC,0.8620790509019063,0.8620790509019063,0.0,0.1337031360470378,0.13065593427435532,-0.10455090718248594,macro OvR AUROC,0.7960519940700598,0.8167809800352285,-0.0207289859651687,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,mayo,low,legacy_zero_truncated,fixed_run_1,1.0,24.0,100,0.76,macro OvR AUROC,0.8620790509019063,0.8297291212315392,0.032349929670367095,0.1337031360470378,0.12724443977989072,-0.10455090718248594,,,,,,False,complete,
AMP-AD,xgboost,mayo,low,legacy_zero_truncated,legacy_top_three_medoid,2.0,22.0,100,0.78,macro OvR AUROC,0.8620790509019063,0.8620790509019063,0.0,0.1337031360470378,0.13065593427435532,-0.10455090718248594,macro OvR AUROC,0.7960519940700598,0.8167809800352285,-0.0207289859651687,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,mayo,low,legacy_zero_truncated,all_run_medoid,3.0,19.0,100,0.81,macro OvR AUROC,0.8620790509019063,0.8197907006202841,0.042288350281622145,0.1337031360470378,0.15586561793992135,-0.10455090718248594,,,,,,False,complete,
AMP-AD,xgboost,mayo,low,legacy_zero_truncated,regret_constrained_medoid_abs_0.01,2.0,22.0,100,0.78,macro OvR AUROC,0.8620790509019063,0.8620790509019063,0.0,0.1337031360470378,0.13065593427435532,-0.10455090718248594,macro OvR AUROC,0.7960519940700598,0.8167809800352285,-0.0207289859651687,archived budget_summary.json variant=locked_medoid; joined after locking,False,complete,
AMP-AD,xgboost,mayo,low,legacy_zero_truncated,Direct,,100.0,100,0.0,macro OvR AUROC,0.8620790509019063,,,,,,macro OvR AUROC,0.8167809800352285,0.8167809800352285,0.0,archived budget_summary.json variant=direct; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
AMP-AD,xgboost,mayo,low,legacy_zero_truncated,RFECV-only,,10.0,100,0.9,macro OvR AUROC,0.8620790509019063,,,,,,macro OvR AUROC,0.7859707623684464,0.8167809800352285,-0.030810217666782047,archived budget_summary.json variant=rfecv_only; joined after locking,False,complete,Comparable development locking score was not saved for this comparator.
