dataset,branch,center,cap,condition,sensitivity_tolerance_mode,sensitivity_regret_tolerance,run_id,feature_count,locking_score,fold_locking_scores,score_sd,score_se,absolute_regret,relative_regret,eligible,eligibility_reason,fallback_added,pairwise_jaccard,mean_jaccard,selected,tie_break_path,strategy,tolerance_mode,regret_tolerance,eligibility_threshold,minimum_pool_size,locking_metric,seeds,software_version,configuration_hash
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.0,2,45,0.8771844949859038,,,,0.0058672537279558235,0.0066442920661233225,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.0,3,45,0.8763368141647156,,,,0.006714934549143958,0.007604236738021384,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.0,4,45,0.8719632401753932,,,,0.011088508538466435,0.012557031402311972,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.0,5,45,0.8830517487138596,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,{},1.0,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.005,1,45,0.8705907582978651,,,,0.012460990415994466,0.014111279926848628,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.005,2,45,0.8771844949859038,,,,0.0058672537279558235,0.0066442920661233225,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.005,3,45,0.8763368141647156,,,,0.006714934549143958,0.007604236738021384,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.005,4,45,0.8719632401753932,,,,0.011088508538466435,0.012557031402311972,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.005,5,45,0.8830517487138596,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,{},1.0,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.01,1,45,0.8705907582978651,,,,0.012460990415994466,0.014111279926848628,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.01,2,45,0.8771844949859038,,,,0.0058672537279558235,0.0066442920661233225,True,absolute_regret_within_tolerance,False,"{""3"": 0.40625, ""5"": 0.5}",0.453125,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.01,3,45,0.8763368141647156,,,,0.006714934549143958,0.007604236738021384,True,absolute_regret_within_tolerance,False,"{""2"": 0.40625, ""5"": 0.42857142857142855}",0.4174107142857143,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.01,4,45,0.8719632401753932,,,,0.011088508538466435,0.012557031402311972,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.01,5,45,0.8830517487138596,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""2"": 0.5, ""3"": 0.42857142857142855}",0.4642857142857143,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.02,1,45,0.8705907582978651,,,,0.012460990415994466,0.014111279926848628,True,absolute_regret_within_tolerance,False,"{""2"": 0.42857142857142855, ""3"": 0.3235294117647059, ""4"": 0.40625, ""5"": 0.38461538461538464}",0.38574155623787976,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.02,2,45,0.8771844949859038,,,,0.0058672537279558235,0.0066442920661233225,True,absolute_regret_within_tolerance,False,"{""1"": 0.42857142857142855, ""3"": 0.40625, ""4"": 0.34328358208955223, ""5"": 0.5}",0.41952625266524524,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.02,3,45,0.8763368141647156,,,,0.006714934549143958,0.007604236738021384,True,absolute_regret_within_tolerance,False,"{""1"": 0.3235294117647059, ""2"": 0.40625, ""4"": 0.3235294117647059, ""5"": 0.42857142857142855}",0.3704700630252101,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.02,4,45,0.8719632401753932,,,,0.011088508538466435,0.012557031402311972,True,absolute_regret_within_tolerance,False,"{""1"": 0.40625, ""2"": 0.34328358208955223, ""3"": 0.3235294117647059, ""5"": 0.38461538461538464}",0.3644195946174107,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,boruta_rf,mayo,high,legacy_zero_truncated,absolute,0.02,5,45,0.8830517487138596,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""1"": 0.38461538461538464, ""2"": 0.5, ""3"": 0.42857142857142855, ""4"": 0.38461538461538464}",0.42445054945054944,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.0,1,13,0.8580699254954931,,,,0.012469342590873289,0.014323699169003142,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.0,2,20,0.8487363054429917,,,,0.021802962643374668,0.025045352280664256,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.0,3,22,0.8705392680863664,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,{},1.0,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.0,4,21,0.8553264375097849,,,,0.015212830576581515,0.017475180194941244,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.0,5,15,0.7961248223554784,,,,0.07441444573088796,0.08548086049520431,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.005,1,13,0.8580699254954931,,,,0.012469342590873289,0.014323699169003142,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.005,2,20,0.8487363054429917,,,,0.021802962643374668,0.025045352280664256,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.005,3,22,0.8705392680863664,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,{},1.0,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.005,4,21,0.8553264375097849,,,,0.015212830576581515,0.017475180194941244,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.005,5,15,0.7961248223554784,,,,0.07441444573088796,0.08548086049520431,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.01,1,13,0.8580699254954931,,,,0.012469342590873289,0.014323699169003142,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.01,2,20,0.8487363054429917,,,,0.021802962643374668,0.025045352280664256,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.01,3,22,0.8705392680863664,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,{},1.0,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.01,4,21,0.8553264375097849,,,,0.015212830576581515,0.017475180194941244,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.01,5,15,0.7961248223554784,,,,0.07441444573088796,0.08548086049520431,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.01,0.01,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,80675b3d4d3e2199c6d5b1ce523d5b3832110776e2fad928fa1555eeb80be603
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.02,1,13,0.8580699254954931,,,,0.012469342590873289,0.014323699169003142,True,absolute_regret_within_tolerance,False,"{""3"": 0.20689655172413793, ""4"": 0.030303030303030304}",0.11859979101358412,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.02,2,20,0.8487363054429917,,,,0.021802962643374668,0.025045352280664256,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.02,3,22,0.8705392680863664,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""1"": 0.20689655172413793, ""4"": 0.075}",0.14094827586206896,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.02,4,21,0.8553264375097849,,,,0.015212830576581515,0.017475180194941244,True,absolute_regret_within_tolerance,False,"{""1"": 0.030303030303030304, ""3"": 0.075}",0.05265151515151515,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,boruta_rf,mayo,low,legacy_zero_truncated,absolute,0.02,5,15,0.7961248223554784,,,,0.07441444573088796,0.08548086049520431,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.02,0.02,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,734e36a1e2a161f131d4990233d0d344c554195dfbfaa24b833950485ca54df8
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,absolute,0.0,1,24,0.8802709515860274,,,,0.0021666149358536835,0.002455261446306479,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,absolute,0.0,2,24,0.8824375665218811,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,{},1.0,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,absolute,0.0,3,24,0.8697590938521342,,,,0.012678472669746865,0.014367557718240553,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,absolute,0.0,4,24,0.8587064927176365,,,,0.02373107380424455,0.026892637739551754,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,absolute,0.0,5,24,0.8596915123237663,,,,0.022746054198114818,0.02577638924390783,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.0,0.0,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,256fb84b77af8bf76e381cfa088194f3c4ac9d86f47245c4c5948b27368d84e4
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,absolute,0.005,1,24,0.8802709515860274,,,,0.0021666149358536835,0.002455261446306479,True,absolute_regret_within_tolerance,False,"{""2"": 0.17073170731707318}",0.17073170731707318,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 43}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,absolute,0.005,2,24,0.8824375665218811,,,,0.0,0.0,True,absolute_regret_within_tolerance,False,"{""1"": 0.17073170731707318}",0.17073170731707318,True,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 44}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,absolute,0.005,3,24,0.8697590938521342,,,,0.012678472669746865,0.014367557718240553,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 45}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,absolute,0.005,4,24,0.8587064927176365,,,,0.02373107380424455,0.026892637739551754,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 46}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
AMP-AD,boruta_rf,mayo,reference,legacy_zero_truncated,absolute,0.005,5,24,0.8596915123237663,,,,0.022746054198114818,0.02577638924390783,False,absolute_regret_exceeds_tolerance,False,{},,False,mean_jaccard > higher_locking_score > smaller_feature_count > lower_run_id,regret_constrained_medoid,absolute,0.005,0.005,1,macro_ovr_auroc,"{""candidate_run_seed_rule"": ""42 + run_id"", ""locking_cv_seed"": 42, ""run_seed"": 47}",0.1.0,8f3bfa007c55f1fda622aca6e0b4d821cb1c8a24c3ac132911b739bcba48cf65
